ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
11237,Brooklyn,Bushwick and Williamsburg,2017,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.443388651,0.443388651,0.429116245,0.429116245,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2018,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2019,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2020,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2021,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2022,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2023,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2025,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11237,Brooklyn,Bushwick and Williamsburg,2025,"$864,574,000 ","24,020",35994,"$35,994",35994,44564.2,"$44,950.00 ","$62,004.00 ",$678.50 ,62.50%,9.40%,28.20%,N,5,"Myrtle - Wyckoff Avs, Knickerbocker Av, Jefferson St, DeKalb Av, Myrtle - Wyckoff Avs",2,"M, L",4,0,11.046,1,40.70416,-73.921139,"11211, 11206, 11221, 11207, 11385",0.363222698,0.363222698,0.363222698,0.363222698,0.24,0.070430628,11,3,1287,26,276,7,18,red,22,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2001,"$840,648,000 ","19,708",42655,"$57,063",57063,59498.58,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",,,,,,0.052431247,,,,60,160,1,43,purple,38,52061.08675,80382.83593,0,0
11238,Brooklyn,Central Brooklyn,2002,"$844,726,000 ","19,370",43610,"$57,422",57422,59170.17,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",,,,,,0.052431247,,,,59,199,4,9,purple,38,51446.63339,78836.50594,0,0
11238,Brooklyn,Central Brooklyn,2004,"$984,219,000 ","23,360",42133,"$52,804",52804,54065.87,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",,,,,,0.052431247,,,,34,175,14,30,purple,38,43532.17044,63267.33923,0,0
11238,Brooklyn,Central Brooklyn,2005,"$1,076,847,000 ","23,569",45689,"$55,378",55378,56891.46,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0,0.193888842,,0.235004022,0.19,0.052431247,,,,51,178,11,22,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
11238,Brooklyn,Central Brooklyn,2006,"$1,201,302,000 ","24,621",48792,"$57,305",57305,60407.1,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0,0.202482495,,0.237810083,0.2,0.052431247,,,1734,56,193,19,27,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
11238,Brooklyn,Central Brooklyn,2007,"$1,365,047,000 ","27,360",49892,"$57,001",57001,60849.78,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0,0.208780097,,0.238527668,0.21,0.052431247,,,1818,49,243,20,28,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
11238,Brooklyn,Central Brooklyn,2008,"$1,471,365,000 ","26,156",56253,"$61,915",61915,62539.6,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0,0.217967005,,0.239907083,0.21,0.052431247,,,1642,49,242,14,33,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
11238,Brooklyn,Central Brooklyn,2009,"$1,495,848,000 ","26,887",55635,"$61,481",61481,60990.81,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0,0.217182536,,0.240003666,0.21,0.052431247,,,1555,34,258,3,3,purple,38,43818.55709,64797.35987,0.83252179,0.960932841
11238,Brooklyn,Central Brooklyn,2010,"$1,658,276,000 ","28,072",59072,"$64,251",64251,63439.97,,,,,,,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.198908188,0.198908188,0.216347523,0.216347523,0.23,0.052431247,,,1598,35,244,6,4,green,98,44081.30464,64251.15544,0.791133741,0.921456724
11238,Brooklyn,Central Brooklyn,2011,"$1,792,263,000 ","28,903",62010,"$65,355",65355,65075.02,"$61,950.00 ","$80,729.00 ",$513.08 ,66.50%,7.40%,26.10%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.208131653,0.208131653,0.219360134,0.219360134,0.23,0.052431247,,,1642,43,257,10,10,green,98,43502.16391,62963.96339,0.749871815,0.846616676
11238,Brooklyn,Central Brooklyn,2012,"$1,904,485,000 ","29,100",65446,"$67,558",67558,69445.02,"$64,981.00 ","$85,680.00 ",$522.08 ,66.80%,7.80%,25.40%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.220080783,0.220080783,0.227183063,0.227183063,0.23,0.052431247,,,1708,43,319,7,16,green,98,43806.49461,64178.36753,0.743871403,0.814889738
11238,Brooklyn,Central Brooklyn,2013,"$2,064,377,000 ","29,270",70529,"$71,729",71729,71839.16,"$65,315.00 ","$88,005.00 ",$610.17 ,68.10%,6.90%,25.00%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.262691897,0.262691897,0.267161862,0.267161862,0.27,0.052431247,0,0,1528,46,310,7,46,green,98,43815.08331,64311.00676,0.775961819,0.83549439
11238,Brooklyn,Central Brooklyn,2014,"$2,324,534,000 ","29,750",78136,"$78,214",78214,77705.43,"$69,491.00 ","$89,269.00 ",$725.42 ,67.60%,6.40%,25.90%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.305373206,0.305373206,0.305678579,0.305678579,0.31,0.052431247,10,0,1437,49,365,16,24,green,98,44754.1094,66383.317,0.834928415,0.869141886
11238,Brooklyn,Central Brooklyn,2015,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2016,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.418508803,0.418508803,0.413138009,0.413138009,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2017,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.444285812,0.444285812,0.429984527,0.429984527,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2018,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2019,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2020,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2021,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2022,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2023,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2025,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11238,Brooklyn,Central Brooklyn,2025,"$2,577,655,000 ","30,260",85184,"$85,184",85184,83291.4,"$70,873.00 ","$93,918.00 ",$844.33 ,66.80%,6.00%,27.20%,N,9,"Franklin Av, Park Pl, Clinton - Washington Avs, Franklin Av, Classon Av, Clinton - Washington Avs, Grand Army Plaza, Eastern Pkwy - Brooklyn Museum, Franklin Av",7,"D, C, G, 2, 3, 4, 5",16,0,73.843,1.1,40.679171,-73.963804,"11205, 11217, 11215, 11225, 11216",0.356951612,0.356951612,0.356951612,0.356951612,0.34,0.052431247,14,1,1269,57,364,20,28,blue,65,46874.6,69680,0.890887346,0.913241778
11239,Brooklyn,Canarsie and Flatlands,2001,"$155,912,000 ","4,912",31741,"$42,462",42462,40431.1,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",,,,,,0.139994167,,,,2,24,0,10,purple,38,52061.08675,80382.83593,0,0
11239,Brooklyn,Canarsie and Flatlands,2002,"$164,436,000 ","4,845",33939,"$44,688",44688,40909.2,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",,,,,,0.138814616,,,,0,36,0,3,purple,38,51446.63339,78836.50594,0,0
11239,Brooklyn,Canarsie and Flatlands,2004,"$177,223,000 ","5,786",30630,"$38,388",38388,35487.04,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",,,,,,0.139994167,,,,0,5,0,0,purple,38,43532.17044,63267.33923,0,0
11239,Brooklyn,Canarsie and Flatlands,2005,"$185,747,000 ","5,808",31981,"$38,763",38763,35144.36,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.115225751,,0.139659996,0.14,0.139994167,,,,0,7,0,1,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
11239,Brooklyn,Canarsie and Flatlands,2006,"$193,440,000 ","6,600",29309,"$34,423",34423,34823.1,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.138090934,,0.162183978,0.17,0.138814616,,,345,0,19,0,117,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
11239,Brooklyn,Canarsie and Flatlands,2007,"$209,543,000 ","7,860",26659,"$30,457",30457,32562.66,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.146863247,,0.167788732,0.17,0.138814616,,,321,0,31,0,0,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
11239,Brooklyn,Canarsie and Flatlands,2008,"$220,482,000 ","6,522",33806,"$37,209",37209,34325.11,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.144517467,,0.159064276,0.16,0.137493586,,,369,0,5,0,116,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
11239,Brooklyn,Canarsie and Flatlands,2009,"$226,918,000 ","6,327",35865,"$39,634",39634,35173.9,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.129190287,,0.142765358,0.15,0.139994167,,,343,1,8,0,0,purple,38,43818.55709,64797.35987,0.83252179,0.960932841
11239,Brooklyn,Canarsie and Flatlands,2010,"$235,543,000 ","6,458",36473,"$39,671",39671,35688.44,,,,,,,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.121082977,,0.131698964,0.14,0.138227235,,,367,0,27,0,0,purple,38,44081.30464,64251.15544,0.791133741,0.921456724
11239,Brooklyn,Canarsie and Flatlands,2011,"$235,674,000 ","6,430",36652,"$38,629",38629,33421.77,"$23,941.00 ","$34,784.00 ",$379.20 ,39.40%,5.30%,55.40%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.114975928,,0.121178757,0.12,0.139994167,,,316,0,14,0,55,purple,38,43502.16391,62963.96339,0.749871815,0.846616676
11239,Brooklyn,Canarsie and Flatlands,2012,"$242,797,000 ","6,660",36456,"$37,632",37632,33325.84,"$24,640.00 ","$35,836.00 ",$358.92 ,39.30%,6.30%,54.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.110794034,,0.114369495,0.12,0.137493586,,,324,0,18,0,1,purple,38,43806.49461,64178.36753,0.743871403,0.814889738
11239,Brooklyn,Canarsie and Flatlands,2013,"$248,163,000 ","6,790",36548,"$37,170",37170,32977.76,"$26,275.00 ","$36,453.00 ",$354.63 ,38.90%,6.20%,55.00%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.11391703,,0.115855442,0.12,0.138814616,0,0,340,0,41,0,13,purple,38,43815.08331,64311.00676,0.775961819,0.83549439
11239,Brooklyn,Canarsie and Flatlands,2014,"$256,249,000 ","6,820",37573,"$37,611",37611,33566.53,"$27,886.00 ","$38,019.00 ",$369.62 ,40.20%,7.60%,52.10%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.11859517,,0.118713765,0.12,0.139994167,,,300,0,72,0,83,purple,38,44754.1094,66383.317,0.834928415,0.869141886
11239,Brooklyn,Canarsie and Flatlands,2015,"$271,820,000 ","6,950",39111,"$39,111",39111,35138,"$26,186.00 ","$34,840.00 ",$377.32 ,39.80%,6.70%,53.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.126555127,,0.126555127,0.13,0.138227235,,,358,1,33,0,0,purple,38,46874.6,69680,0.890887346,0.913241778
11239,Brooklyn,Canarsie and Flatlands,2016,"$271,820,000 ","6,950",39111,"$39,111",39111,35138,"$26,186.00 ","$34,840.00 ",$377.32 ,39.80%,6.70%,53.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.137858523,0,0.136089362,0.13,0.138227235,,,358,1,33,0,0,purple,38,46874.6,69680,0.890887346,0.913241778
11239,Brooklyn,Canarsie and Flatlands,2017,"$271,820,000 ","6,950",39111,"$39,111",39111,35138,"$26,186.00 ","$34,840.00 ",$377.32 ,39.80%,6.70%,53.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.14872785,0,0.143940392,0.13,0.138227235,,,358,1,33,0,0,purple,38,46874.6,69680,0.890887346,0.913241778
11239,Brooklyn,Canarsie and Flatlands,2018,"$271,820,000 ","6,950",39111,"$39,111",39111,35138,"$26,186.00 ","$34,840.00 ",$377.32 ,39.80%,6.70%,53.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.126555127,,0.126555127,0.13,0.138227235,,,358,1,33,0,0,purple,38,46874.6,69680,0.890887346,0.913241778
11239,Brooklyn,Canarsie and Flatlands,2019,"$271,820,000 ","6,950",39111,"$39,111",39111,35138,"$26,186.00 ","$34,840.00 ",$377.32 ,39.80%,6.70%,53.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.126555127,,0.126555127,0.13,0.138227235,,,358,1,33,0,0,purple,38,46874.6,69680,0.890887346,0.913241778
11239,Brooklyn,Canarsie and Flatlands,2020,"$271,820,000 ","6,950",39111,"$39,111",39111,35138,"$26,186.00 ","$34,840.00 ",$377.32 ,39.80%,6.70%,53.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.126555127,,0.126555127,0.13,0.138227235,,,358,1,33,0,0,purple,38,46874.6,69680,0.890887346,0.913241778
11239,Brooklyn,Canarsie and Flatlands,2021,"$271,820,000 ","6,950",39111,"$39,111",39111,35138,"$26,186.00 ","$34,840.00 ",$377.32 ,39.80%,6.70%,53.50%,Y,,,,,2,0,3.162,0.6,40.647735,-73.879477,"11208, 11207, 11236",0,0.126555127,,0.126555127,0.13,0.138227235,,,358,1,33,0,0,purple,38,46874.6,69680,0.890887346,0.913241778
