ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB,Color,gent,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh,alpha,beta,topincreasepercent,threshold,NotGentReason
11419,Queens,Southwest Queens,2001,"$495,367,000 ","15,372",32225,"$43,110 ",43110,49383.93,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",,,,,,0.128210458,,,,77,86,9,11,no_low,0,0,0,0,0,0,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2002,"$500,528,000 ","15,053",33251,"$43,782 ",43782,49036.8,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",,,,,,0.128210458,,,,68,121,7,16,no_low,0,0,0,0,0,0,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2004,"$512,740,000 ","18,013",28465,"$35,674 ",35674,41191.82,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.119389324,,0.149626498,,,0.128210458,,,,82,109,40,43,no_low,0,0,0,0,0,0,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2005,"$517,486,000 ","18,043",28681,"$34,763 ",34763,41045.04,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.142061199,0.142061199,0.172186047,0.172186047,0.17,0.128210458,,,,67,115,42,70,no_low,0,0,43487.8,64127,0.17296165,0.232848747,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2006,"$545,382,000 ","18,625",29282,"$34,391 ",34391,40630.4,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.174478601,0.174478601,0.204920285,0.204920285,0.2,0.157344308,,,896,96,130,50,75,no_mid,0,0,44099,65388,0.197985753,0.256173084,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2007,"$589,025,000 ","19,986",29472,"$33,671 ",33671,38924.16,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.183242421,0.183242421,0.209351312,0.209351312,0.2,0.157344308,,,1074,59,103,27,51,no_mid,0,0,43326.8,63665,0.199378011,0.248873281,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2008,"$618,684,000 ","19,848",31171,"$34,309 ",34309,39660.22,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.165483941,0.165483941,0.18214119,0.18214119,0.18,0.157344308,,,924,39,95,23,24,no_low,0,0,44541.6,64580,0.182333907,0.235904239,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2009,"$628,435,000 ","20,450",30730,"$33,959 ",33959,39183.2,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.135916845,0.135916845,0.15019873,0.15019873,0.15,0.157344308,,,888,26,76,12,20,no_low,0,0,43818.6,64797,0.171768789,0.226812227,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2010,"$646,477,000 ","20,852",31003,"$33,721 ",33721,38976.63,,,,,,,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.131949244,0.131949244,0.143517934,0.143517934,0.15,0.157344308,,,919,19,102,8,3,no_low,0,0,44081.2,64251,0.162987995,0.227762264,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2011,"$726,811,000 ","22,750",31948,"$33,672 ",33672,38414.75,"$54,829.00 ","$68,729.00 ",$260.33 ,59.10%,5%,35.80%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.128291661,0.128291661,0.13521286,0.13521286,0.14,0.157344308,,,910,28,125,11,4,no_low,0,0,43502.6,62964,0.154965326,0.217961854,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2012,"$700,771,000 ","22,280",31453,"$32,468 ",32468,38490.5,"$53,815.00 ","$68,259.00 ",$257.25 ,57.70%,6.30%,36%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.127110327,0.127110327,0.131212335,0.131212335,0.13,0.157344308,,,922,21,119,4,17,no_low,0,0,43806.4,64178,0.151082064,0.217681395,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2013,"$730,117,000 ","22,960",31800,"$32,341 ",32341,38206.44,"$56,735.00 ","$70,532.00 ",$263.83 ,56.70%,6.50%,36.80%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.129247478,0.129247478,0.131446753,0.131446753,0.13,0.157344308,0,0,983,11,101,1,4,no_low,0,0,43815.2,64311,0.155146299,0.221406053,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2014,"$748,865,000 ","22,680",33019,"$33,052 ",33052,39018.98,"$55,557.00 ","$68,973.00 ",$286.50 ,57%,6.50%,36.50%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13494102,0.13494102,0.135075961,0.135075961,0.14,0.157344308,0,0,836,14,145,5,2,no_low,0,0,44754,66383,0.159824518,0.237389186,27.03104091,193.278502,0,0,Past
11419,Queens,Southwest Queens,2015,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.13985537,0.13985537,0.13985537,0.14,0.157344308,0,0,802,11,104,3,2,no_low,0,0,46874.6,69680,0.170356703,0.261790625,27.03104091,193.278502,0.135094555,0.195447444,Past
11419,Queens,Southwest Queens,2016,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.154843692,0.154843692,0.152856557,0.152856557,0.14,0.157344308,0,0,802,11,104,3,2,no_low,0,0,46874.6,69680,0.186005527,0.287879621,27.03104091,193.278502,0.136749597,0.232943051,Past
11419,Queens,Southwest Queens,2017,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.165232136,0.165232136,0.159913416,0.159913416,0.14,0.157344308,0,0,802,11,104,3,2,no_low,0,0,46874.6,69680,0.20352003,0.307260576,32.29033905,211.2459875,0.189708634,0.249067063,High Income and/or Housing
11419,Queens,Southwest Queens,2018,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.159457414,0.14,0.157344308,0,0,802,11,104,3,2,no_low,0,0,46874.6,69680,0.203971014,0.316181196,31.68453813,198.1355234,0.22305239,0.222768218,Low Increase Rate
11419,Queens,Southwest Queens,2019,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.159561074,0.14,0.157344308,0,0,802,11,104,3,2,no_low,1,12,46874.6,69680,0.203466444,0.315061915,31.68490006,198.1366495,0.284845688,0.192982191,N/A
11419,Queens,Southwest Queens,2020,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.159684986,0.14,0.157344308,0,0,802,11,104,3,2,no_low,1,14,46874.6,69680,0.203907702,0.316725657,31.6849183,198.1367065,0.332524914,0.191241223,N/A
11419,Queens,Southwest Queens,2021,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.160170527,0.14,0.157344308,0,0,802,11,104,3,2,no_low,1,16,46874.6,69680,0.203293842,0.321744791,31.68495007,198.1368057,0.388931183,0.187801358,N/A
11419,Queens,Southwest Queens,2022,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.160668194,0.14,0.157344308,0,0,802,11,104,3,2,no_low,1,20,46874.6,69680,0.204176449,0.328179686,31.68504516,198.137102,0.392139116,0.182665824,N/A
11419,Queens,Southwest Queens,2023,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.160113363,0.14,0.157344308,0,0,802,11,104,3,2,no_low,1,24,46874.6,69680,0.207464514,0.33452216,31.68508595,198.137229,0.361339183,0.178943615,N/A
11419,Queens,Southwest Queens,2024,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.159617956,0.14,0.157344308,0,0,802,11,104,3,2,no_low,1,32,46874.6,69680,0.207249726,0.337276179,31.68570124,198.1391081,0.271774554,0.17178617,N/A
11419,Queens,Southwest Queens,2025,"$795,925,000 ","23,200",34307,"$34,307 ",34307,40290.6,"$58,266.00 ","$73,064.00 ",$295.75 ,58.60%,6.60%,34.70%,N,2,"111 St, Ozone Park - Lefferts Blvd",1,A,2,0,4.56,1.1,40.688673,-73.822918,"11420, 11417, 11416, 11418, 11435",0.13985537,0.165232136,0.13985537,0.160383645,0.14,0.157344308,0,0,802,11,104,3,2,no_low,1,39,46874.6,69680,0.208656267,0.3368419,31.68572218,198.1391734,0.186187052,0.165894629,N/A
11420,Queens,Southwest Queens,2001,"$579,490,000 ","15,789",36702,"$49,099 ",49099,48624.08,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",,,,,,0.132718404,,,,49,77,14,26,no_low,0,0,0,0,0,0,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2002,"$577,633,000 ","15,438",37416,"$49,266 ",49266,48528.22,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",,,,,,0.132718404,,,,58,78,18,62,no_low,0,0,0,0,0,0,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2004,"$606,564,000 ","18,118",33479,"$41,958 ",41958,40506.79,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.120250571,,0.150705869,,,0.132718404,,,,89,72,31,90,no_low,0,0,0,0,0,0,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2005,"$622,113,000 ","18,182",34216,"$41,472 ",41472,40212.97,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145589607,0.145589607,0.176462673,0.176462673,0.17,0.132718404,,,,101,105,27,74,no_mid,0,0,43487.8,64127,0.17296165,0.232848747,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2006,"$659,832,000 ","18,638",35403,"$41,580 ",41580,39908.57,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.179380516,0.179380516,0.210677449,0.210677449,0.2,0.170339969,,,945,124,103,55,96,no_mid,0,0,44099,65388,0.197985753,0.256173084,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2007,"$698,111,000 ","20,406",34211,"$39,085 ",39085,38182.92,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.190562558,0.190562558,0.217714443,0.217714443,0.2,0.170339969,,,948,71,89,37,66,no_mid,0,0,43326.8,63665,0.199378011,0.248873281,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2008,"$727,980,000 ","19,959",36474,"$40,145 ",40145,39320.45,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.171255507,0.171255507,0.188493709,0.188493709,0.18,0.170339969,,,950,40,80,12,29,no_mid,0,0,44541.6,64580,0.182333907,0.235904239,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2009,"$740,450,000 ","20,345",36395,"$40,219 ",40219,39083.57,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.139953984,0.139953984,0.154660084,0.154660084,0.15,0.170339969,,,850,27,66,11,10,no_low,0,0,43818.6,64797,0.171768789,0.226812227,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2010,"$770,505,000 ","21,141",36446,"$39,641 ",39641,38653.8,,,,,,,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.134081765,0.134081765,0.145837424,0.145837424,0.14,0.170339969,,,803,20,75,9,20,no_low,0,0,44081.2,64251,0.162987995,0.227762264,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2011,"$774,780,000 ","21,194",36557,"$38,529 ",38529,38083.65,"$61,587.00 ","$77,274.00 ",$267.25 ,60%,6.10%,33.90%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.128339314,0.128339314,0.135263083,0.135263083,0.13,0.170339969,,,863,24,81,5,15,no_low,0,0,43502.6,62964,0.154965326,0.217961854,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2012,"$804,645,000 ","21,360",37671,"$38,887 ",38887,37563.58,"$60,603.00 ","$77,513.00 ",$275.08 ,59.50%,6.50%,33.90%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.13247247,0.13247247,0.136747521,0.136747521,0.13,0.170339969,,,914,18,85,10,17,no_low,0,0,43806.4,64178,0.151082064,0.217681395,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2013,"$832,745,000 ","21,780",38234,"$38,885 ",38885,37391.1,"$59,832.00 ","$77,629.00 ",$281.92 ,58.20%,7.60%,34.20%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.13498644,0.13498644,0.137283369,0.137283369,0.13,0.170339969,0,0,933,13,81,5,18,no_low,0,0,43815.2,64311,0.155146299,0.221406053,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2014,"$883,761,000 ","22,270",39684,"$39,724 ",39724,38102.56,"$57,784.00 ","$76,420.00 ",$301.00 ,56.80%,7.60%,35.50%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.138386743,0.138386743,0.13852513,0.13852513,0.13,0.170339969,,,861,22,86,6,15,no_low,0,0,44754,66383,0.159824518,0.237389186,29.24332272,201.0321526,0,0,Past
11420,Queens,Southwest Queens,2015,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.145465687,0.145465687,0.145465687,0.14,0.170339969,,,874,24,96,6,21,no_low,0,0,46874.6,69680,0.170356703,0.261790625,29.24332272,201.0321526,0.135094555,0.200301819,Past
11420,Queens,Southwest Queens,2016,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.156245074,0.156245074,0.154239955,0.154239955,0.14,0.170339969,,,874,24,96,6,21,no_low,0,0,46874.6,69680,0.186005527,0.287879621,29.24332272,201.0321526,0.136749597,0.239487505,Past
11420,Queens,Southwest Queens,2017,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.170907266,0.170907266,0.165405867,0.165405867,0.14,0.170339969,,,874,24,96,6,21,no_low,0,0,46874.6,69680,0.20352003,0.307260576,32.87745816,213.1578263,0.189708634,0.259016753,High Income and/or Housing
11420,Queens,Southwest Queens,2018,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.165360162,0.14,0.170339969,,,874,24,96,6,21,no_low,0,0,46874.6,69680,0.203971014,0.316181196,33.89839935,204.9407174,0.22305239,0.230537681,High Income and/or Housing
11420,Queens,Southwest Queens,2019,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.165368175,0.14,0.170339969,,,874,24,96,6,21,no_low,1,12,46874.6,69680,0.203466444,0.315061915,33.89841786,204.9407733,0.284845688,0.198714342,N/A
11420,Queens,Southwest Queens,2020,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.16516548,0.14,0.170339969,,,874,24,96,6,21,no_low,1,15,46874.6,69680,0.203907702,0.316725657,33.89844462,204.9408541,0.332524914,0.194332001,N/A
11420,Queens,Southwest Queens,2021,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.16496357,0.14,0.170339969,,,874,24,96,6,21,no_low,1,21,46874.6,69680,0.203293842,0.321744791,33.89845497,204.9408854,0.388931183,0.187871114,N/A
11420,Queens,Southwest Queens,2022,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.164963498,0.14,0.170339969,,,874,24,96,6,21,no_low,1,19,46874.6,69680,0.204176449,0.328179686,33.89847237,204.9409379,0.392139116,0.190371573,N/A
11420,Queens,Southwest Queens,2023,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.165362532,0.14,0.170339969,,,874,24,96,6,21,no_low,1,22,46874.6,69680,0.207464514,0.33452216,33.89849191,204.9409969,0.361339183,0.186889229,N/A
11420,Queens,Southwest Queens,2024,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.165392061,0.14,0.170339969,,,874,24,96,6,21,no_low,1,33,46874.6,69680,0.207249726,0.337276179,33.89854713,204.9411635,0.271774554,0.176172735,N/A
11420,Queens,Southwest Queens,2025,"$929,654,000 ","22,930",40543,"$40,543 ",40543,39730.25,"$59,660.00 ","$79,434.00 ",$314.42 ,57.90%,7.10%,35%,N,,,,,9,0,16.202,2.1,40.673583,-73.81773,"11417, 11419, 11435, 11436",0.145465687,0.170907266,0.145465687,0.165229398,0.14,0.170339969,,,874,24,96,6,21,no_low,1,38,46874.6,69680,0.208656267,0.3368419,33.89856521,204.941218,0.186187052,0.172549514,N/A
11421,Queens,Southwest Queens,2001,"$508,368,000 ","13,318",38171,"$51,064 ",51064,49168.55,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",,,,,,0.125217627,,,,19,65,2,1,no_low,0,0,0,0,0,0,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2002,"$508,194,000 ","13,142",38669,"$50,916 ",50916,48816.47,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",,,,,,0.125217627,,,,19,73,6,10,no_low,0,0,0,0,0,0,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2004,"$533,623,000 ","16,054",33239,"$41,657 ",41657,40092.37,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.11554285,,0.144805845,,,0.125217627,,,,14,84,6,45,no_low,0,0,0,0,0,0,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2005,"$555,767,000 ","16,359",33973,"$41,177 ",41177,40144.49,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.138050744,0.138050744,0.167325153,0.167325153,0.17,0.125217627,,,,20,63,5,6,no_low,0,0,43487.8,64127,0.17296165,0.232848747,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2006,"$588,330,000 ","16,925",34761,"$40,826 ",40826,39620.04,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.167582242,0.167582242,0.196820703,0.196820703,0.2,0.125217627,,,751,16,88,7,11,no_low,0,0,44099,65388,0.197985753,0.256173084,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2007,"$629,681,000 ","18,500",34037,"$38,887 ",38887,38119.32,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.170627022,0.170627022,0.194938436,0.194938436,0.2,0.125217627,,,730,11,89,4,7,no_low,0,0,43326.8,63665,0.199378011,0.248873281,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2008,"$651,459,000 ","18,190",35814,"$39,419 ",39419,38857.62,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.156692118,0.156692118,0.172464401,0.172464401,0.18,0.125217627,,,739,7,77,0,6,no_low,0,0,44541.6,64580,0.182333907,0.235904239,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2009,"$652,889,000 ","18,327",35624,"$39,367 ",39367,38309.37,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.131481341,0.131481341,0.145297151,0.145297151,0.16,0.125217627,,,628,8,74,0,0,no_low,0,0,43818.6,64797,0.171768789,0.226812227,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2010,"$670,314,000 ","18,863",35536,"$38,652 ",38652,38442.43,,,,,,,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.130133007,0.130133007,0.141542458,0.141542458,0.15,0.125217627,,,643,3,52,2,2,no_low,0,0,44081.2,64251,0.162987995,0.227762264,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2011,"$691,448,000 ","19,022",36350,"$38,311 ",38311,38155.41,"$55,120.00 ","$69,656.00 ",$254.33 ,57.90%,8.40%,33.50%,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.125654978,0.125654978,0.13243393,0.13243393,0.14,0.125217627,,,615,3,77,2,0,no_low,0,0,43502.6,62964,0.154965326,0.217961854,27.62193498,195.3794785,0,0,Past
11421,Queens,Southwest Queens,2012,"$708,154,000 ","19,420",36465,"$37,642 ",37642,38108.36,"$57,091.00 ","$72,740.00 ",$252.75 ,59.20%,8.50%,32.20%,N,3,"Woodhaven Blvd, 85 St - Forest Pkwy, 75 St",2,"J, Z",3,0,1.431,1.3,40.694062,-73.858626,"11385, 11418, 11416",0.124984584,0.124984584,0.129017992,0.129017992,0.14,0.125217627,,,643,5,63,1,0,no_low,0,0,43806.4,64178,0.151082064,0.217681395,27.62193498,195.3794785,0,0,Past
